bundle,prefix,animation,sprite,palette,palette_status,sprite_width,sprite_height,trim_width,trim_height,bbox_left,bbox_top,bbox_right,bbox_bottom,path
battle_unit3,HdarklightTranquilloMset01,idle,HdarklightTranquilloMset01_idle_2,HdarklightTranquilloMset01_palette,applied,33,40,31,38,1,1,32,39,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_idle_2.png
battle_unit3,HiriaLadymunaFset01,look,HiriaLadymunaFset01_look_1,HiriaLadymunaFset01_palette,applied,24,48,22,46,1,1,23,47,Sprites/Pixel/battle_unit3/HiriaLadymunaFset01/HiriaLadymunaFset01_look_1.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_62,HdarklightDarkknightMset01_palette,applied,48,71,46,69,1,1,47,70,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_62.png
battle_unit3,HcrimsonlavierF2set01,shake,HcrimsonlavierF2set01_shake_0,HcrimsonlavierF2set01_palette,applied,24,54,22,52,1,1,23,53,Sprites/Pixel/battle_unit3/HcrimsonlavierF2set01/HcrimsonlavierF2set01_shake_0.png
battle_unit3,HcrimsonlavierF3set01,plot30,HcrimsonlavierF3set01_plot30_3,HcrimsonlavierF3set01_palette,applied,55,54,53,52,1,1,54,53,Sprites/Pixel/battle_unit3/HcrimsonlavierF3set01/HcrimsonlavierF3set01_plot30_3.png
battle_unit3,HdarklightTranquilloMset01,idle,HdarklightTranquilloMset01_idle_4,HdarklightTranquilloMset01_palette,applied,31,41,29,39,1,1,30,40,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_idle_4.png
battle_unit3,HdarklightTranquilloMset01,walk,HdarklightTranquilloMset01_walk_4,HdarklightTranquilloMset01_palette,applied,31,42,29,40,1,1,30,41,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_walk_4.png
battle_unit3,HdarklightTranquilloMset01,injuredall,HdarklightTranquilloMset01_injuredall_11,HdarklightTranquilloMset01_palette,applied,40,39,38,37,1,1,39,38,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_injuredall_11.png
battle_unit3,HcrimsonlavierF3set01,plot17,HcrimsonlavierF3set01_plot17_1,HcrimsonlavierF3set01_palette,applied,56,42,54,40,1,1,55,41,Sprites/Pixel/battle_unit3/HcrimsonlavierF3set01/HcrimsonlavierF3set01_plot17_1.png
battle_unit3,HdarklightDarkknightMset01,jumpUp,HdarklightDarkknightMset01_jumpUp_1,HdarklightDarkknightMset01_palette,applied,64,62,62,60,1,1,63,61,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_jumpUp_1.png
battle_unit3,HcrimsonlavierF2set01,shake2,HcrimsonlavierF2set01_shake2_3,HcrimsonlavierF2set01_palette,applied,28,44,26,42,1,1,27,43,Sprites/Pixel/battle_unit3/HcrimsonlavierF2set01/HcrimsonlavierF2set01_shake2_3.png
battle_unit3,HdarklightFernandoMset01,attack,HdarklightFernandoMset01_attack_6,HdarklightFernandoMset01_palette,applied,34,54,32,52,1,1,33,53,Sprites/Pixel/battle_unit3/HdarklightFernandoMset01/HdarklightFernandoMset01_attack_6.png
battle_unit3,HcrimsonlavierF3set01,plot28,HcrimsonlavierF3set01_plot28_0,HcrimsonlavierF3set01_palette,applied,55,56,53,54,1,1,54,55,Sprites/Pixel/battle_unit3/HcrimsonlavierF3set01/HcrimsonlavierF3set01_plot28_0.png
battle_unit3,HcrimsonsophiaF4set01,wait,HcrimsonsophiaF4set01_wait_1,HcrimsonsophiaF4set01_palette,applied,22,48,20,46,1,1,21,47,Sprites/Pixel/battle_unit3/HcrimsonsophiaF4set01/HcrimsonsophiaF4set01_wait_1.png
battle_unit3,HdarklightFernandoMset01,idle,HdarklightFernandoMset01_idle_1,HdarklightFernandoMset01_palette,applied,39,41,37,39,1,1,38,40,Sprites/Pixel/battle_unit3/HdarklightFernandoMset01/HdarklightFernandoMset01_idle_1.png
battle_unit3,HdarklightTranquilloMset01,jumpUp,HdarklightTranquilloMset01_jumpUp_0,HdarklightTranquilloMset01_palette,applied,35,42,33,40,1,1,34,41,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_jumpUp_0.png
battle_unit3,HiriaLadymunaFset01,look,HiriaLadymunaFset01_look_3,HiriaLadymunaFset01_palette,applied,25,48,23,46,1,1,24,47,Sprites/Pixel/battle_unit3/HiriaLadymunaFset01/HiriaLadymunaFset01_look_3.png
battle_unit3,HcrimsonsophiaF3set01,plot14,HcrimsonsophiaF3set01_plot14_0,HcrimsonsophiaF3set01_palette,applied,69,46,67,44,1,1,68,45,Sprites/Pixel/battle_unit3/HcrimsonsophiaF3set01/HcrimsonsophiaF3set01_plot14_0.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_55,HdarklightDarkknightMset01_palette,applied,59,55,57,53,1,1,58,54,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_55.png
battle_unit3,HdarklightDarkknightMset01,walk,HdarklightDarkknightMset01_walk_3,HdarklightDarkknightMset01_palette,applied,43,56,41,54,1,1,42,55,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_walk_3.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_24,HdarklightDarkknightMset01_palette,applied,69,43,67,41,1,1,68,42,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_24.png
battle_unit3,HcrimsonlavierF3set01,plot15,HcrimsonlavierF3set01_plot15_1,HcrimsonlavierF3set01_palette,applied,56,42,54,40,1,1,55,41,Sprites/Pixel/battle_unit3/HcrimsonlavierF3set01/HcrimsonlavierF3set01_plot15_1.png
battle_unit3,HdarklightTranquilloMset01,attack2,HdarklightTranquilloMset01_attack2_16,HdarklightTranquilloMset01_palette,applied,37,45,35,43,1,1,36,44,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_attack2_16.png
battle_unit3,HdarklightFernandoMset01,wait,HdarklightFernandoMset01_wait_9,HdarklightFernandoMset01_palette,applied,30,54,28,52,1,1,29,53,Sprites/Pixel/battle_unit3/HdarklightFernandoMset01/HdarklightFernandoMset01_wait_9.png
battle_unit3,HcrimsonlavierF3set01,plot10,HcrimsonlavierF3set01_plot10_1,HcrimsonlavierF3set01_palette,applied,56,43,54,41,1,1,55,42,Sprites/Pixel/battle_unit3/HcrimsonlavierF3set01/HcrimsonlavierF3set01_plot10_1.png
battle_unit3,HdarklightDarkknightMset01,attack,HdarklightDarkknightMset01_attack_8,HdarklightDarkknightMset01_palette,applied,57,57,55,55,1,1,56,56,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_attack_8.png
battle_unit3,HdarklightTranquilloMset01,walk,HdarklightTranquilloMset01_walk_5,HdarklightTranquilloMset01_palette,applied,28,42,26,40,1,1,27,41,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_walk_5.png
battle_unit3,HdarklightFernandoMset01,cast,HdarklightFernandoMset01_cast_1,HdarklightFernandoMset01_palette,applied,37,51,35,49,1,1,36,50,Sprites/Pixel/battle_unit3/HdarklightFernandoMset01/HdarklightFernandoMset01_cast_1.png
battle_unit3,HiriaLadymunaFset01,attack,HiriaLadymunaFset01_attack_5,HiriaLadymunaFset01_palette,applied,33,49,31,47,1,1,32,48,Sprites/Pixel/battle_unit3/HiriaLadymunaFset01/HiriaLadymunaFset01_attack_5.png
battle_unit3,HdarklightDarkknightMset01,Exskill2,HdarklightDarkknightMset01_Exskill2_1,HdarklightDarkknightMset01_palette,applied,54,52,52,50,1,1,53,51,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill2_1.png
battle_unit3,HcrimsonlavierF3set01,plot21,HcrimsonlavierF3set01_plot21_1,HcrimsonlavierF3set01_palette,applied,56,44,54,42,1,1,55,43,Sprites/Pixel/battle_unit3/HcrimsonlavierF3set01/HcrimsonlavierF3set01_plot21_1.png
battle_unit3,HcrimsonsophiaF3set01,plot24,HcrimsonsophiaF3set01_plot24_1,HcrimsonsophiaF3set01_palette,applied,69,47,67,45,1,1,68,46,Sprites/Pixel/battle_unit3/HcrimsonsophiaF3set01/HcrimsonsophiaF3set01_plot24_1.png
battle_unit3,HcrimsonsophiaF3set01,plot5,HcrimsonsophiaF3set01_plot5_1,HcrimsonsophiaF3set01_palette,applied,69,46,67,44,1,1,68,45,Sprites/Pixel/battle_unit3/HcrimsonsophiaF3set01/HcrimsonsophiaF3set01_plot5_1.png
battle_unit3,HdarklightDarkknightMset01,injuredall,HdarklightDarkknightMset01_injuredall_1,HdarklightDarkknightMset01_palette,applied,60,47,58,45,1,1,59,46,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_injuredall_1.png
battle_unit3,HdarklightTranquilloMset01,injured2,HdarklightTranquilloMset01_injured2_0,HdarklightTranquilloMset01_palette,applied,32,39,30,37,1,1,31,38,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_injured2_0.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_22,HdarklightDarkknightMset01_palette,applied,49,84,47,82,1,1,48,83,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_22.png
battle_unit3,HdarklightDarkknightMset01,attack3-1,HdarklightDarkknightMset01_attack3-1_5,HdarklightDarkknightMset01_palette,applied,52,62,50,60,1,1,51,61,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_attack3-1_5.png
battle_unit3,HdarklightDarkknightMset01,attack3-1,HdarklightDarkknightMset01_attack3-1_0,HdarklightDarkknightMset01_palette,applied,52,62,50,60,1,1,51,61,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_attack3-1_0.png
battle_unit3,HdarklightTranquilloMset01,injured2,HdarklightTranquilloMset01_injured2_1,HdarklightTranquilloMset01_palette,applied,37,41,35,39,1,1,36,40,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_injured2_1.png
battle_unit3,HcrimsonsophiaF4set01,wait,HcrimsonsophiaF4set01_wait_0,HcrimsonsophiaF4set01_palette,applied,22,48,20,46,1,1,21,47,Sprites/Pixel/battle_unit3/HcrimsonsophiaF4set01/HcrimsonsophiaF4set01_wait_0.png
battle_unit3,HdarklightDarkknightMset01,injured,HdarklightDarkknightMset01_injured_0,HdarklightDarkknightMset01_palette,applied,47,60,45,58,1,1,46,59,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_injured_0.png
battle_unit3,HdarklightDarkknightMset01,attack3,HdarklightDarkknightMset01_attack3_11,HdarklightDarkknightMset01_palette,applied,44,54,42,52,1,1,43,53,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_attack3_11.png
battle_unit3,HiriaLadymunaFset01,idle,HiriaLadymunaFset01_idle_2,HiriaLadymunaFset01_palette,applied,24,48,22,46,1,1,23,47,Sprites/Pixel/battle_unit3/HiriaLadymunaFset01/HiriaLadymunaFset01_idle_2.png
battle_unit3,HcrimsonlavierF2set01,shake,HcrimsonlavierF2set01_shake_6,HcrimsonlavierF2set01_palette,applied,21,52,19,50,1,1,20,51,Sprites/Pixel/battle_unit3/HcrimsonlavierF2set01/HcrimsonlavierF2set01_shake_6.png
battle_unit3,HcrimsonsophiaF3set01,plot17,HcrimsonsophiaF3set01_plot17_5,HcrimsonsophiaF3set01_palette,applied,69,46,67,44,1,1,68,45,Sprites/Pixel/battle_unit3/HcrimsonsophiaF3set01/HcrimsonsophiaF3set01_plot17_5.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_7,HdarklightDarkknightMset01_palette,applied,87,54,85,52,1,1,86,53,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_7.png
battle_unit3,HcrimsonsophiaF3set01,plot7,HcrimsonsophiaF3set01_plot7_3,HcrimsonsophiaF3set01_palette,applied,69,46,67,44,1,1,68,45,Sprites/Pixel/battle_unit3/HcrimsonsophiaF3set01/HcrimsonsophiaF3set01_plot7_3.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_20,HdarklightDarkknightMset01_palette,applied,76,48,74,46,1,1,75,47,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_20.png
battle_unit3,HiriaLadymunaFset01,look,HiriaLadymunaFset01_look_5,HiriaLadymunaFset01_palette,applied,25,48,23,46,1,1,24,47,Sprites/Pixel/battle_unit3/HiriaLadymunaFset01/HiriaLadymunaFset01_look_5.png
battle_unit3,HcrimsonsophiaF4set01,wait,HcrimsonsophiaF4set01_wait_10,HcrimsonsophiaF4set01_palette,applied,21,47,19,45,1,1,20,46,Sprites/Pixel/battle_unit3/HcrimsonsophiaF4set01/HcrimsonsophiaF4set01_wait_10.png
battle_unit3,HcrimsonlavierF2set01,plot9,HcrimsonlavierF2set01_plot9_4,HcrimsonlavierF2set01_palette,applied,28,43,26,41,1,1,27,42,Sprites/Pixel/battle_unit3/HcrimsonlavierF2set01/HcrimsonlavierF2set01_plot9_4.png
battle_unit3,HcrimsonsophiaF3set01,plot31,HcrimsonsophiaF3set01_plot31_1,HcrimsonsophiaF3set01_palette,applied,36,26,34,24,1,1,35,25,Sprites/Pixel/battle_unit3/HcrimsonsophiaF3set01/HcrimsonsophiaF3set01_plot31_1.png
battle_unit3,HcrimsonsophiaF3set01,plot5,HcrimsonsophiaF3set01_plot5_2,HcrimsonsophiaF3set01_palette,applied,69,46,67,44,1,1,68,45,Sprites/Pixel/battle_unit3/HcrimsonsophiaF3set01/HcrimsonsophiaF3set01_plot5_2.png
battle_unit3,HcrimsonsophiaF4set01,move,HcrimsonsophiaF4set01_move_1,HcrimsonsophiaF4set01_palette,applied,23,45,21,43,1,1,22,44,Sprites/Pixel/battle_unit3/HcrimsonsophiaF4set01/HcrimsonsophiaF4set01_move_1.png
battle_unit3,HdarklightDarkknightMset01,walk,HdarklightDarkknightMset01_walk_8,HdarklightDarkknightMset01_palette,applied,49,54,47,52,1,1,48,53,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_walk_8.png
battle_unit3,HdarklightFernandoMset01,injured,HdarklightFernandoMset01_injured_1,HdarklightFernandoMset01_palette,applied,36,47,34,45,1,1,35,46,Sprites/Pixel/battle_unit3/HdarklightFernandoMset01/HdarklightFernandoMset01_injured_1.png
battle_unit3,HcrimsonlavierF2set01,move,HcrimsonlavierF2set01_move_6,HcrimsonlavierF2set01_palette,applied,21,50,19,48,1,1,20,49,Sprites/Pixel/battle_unit3/HcrimsonlavierF2set01/HcrimsonlavierF2set01_move_6.png
battle_unit3,HdarklightDarkknightMset01,move,HdarklightDarkknightMset01_move_6,HdarklightDarkknightMset01_palette,applied,40,63,38,61,1,1,39,62,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_move_6.png
battle_unit3,HdarklightFernandoMset01,idle,HdarklightFernandoMset01_idle_2,HdarklightFernandoMset01_palette,applied,39,41,37,39,1,1,38,40,Sprites/Pixel/battle_unit3/HdarklightFernandoMset01/HdarklightFernandoMset01_idle_2.png
battle_unit3,HcrimsonlavierF3set01,plot36,HcrimsonlavierF3set01_plot36_1,HcrimsonlavierF3set01_palette,applied,70,55,68,53,1,1,69,54,Sprites/Pixel/battle_unit3/HcrimsonlavierF3set01/HcrimsonlavierF3set01_plot36_1.png
battle_unit3,HiriaLadymunaFset01,weak,HiriaLadymunaFset01_weak_1,HiriaLadymunaFset01_palette,applied,32,36,30,34,1,1,31,35,Sprites/Pixel/battle_unit3/HiriaLadymunaFset01/HiriaLadymunaFset01_weak_1.png
battle_unit3,HiriaLadymunaFset01,attack,HiriaLadymunaFset01_attack_10,HiriaLadymunaFset01_palette,applied,25,49,23,47,1,1,24,48,Sprites/Pixel/battle_unit3/HiriaLadymunaFset01/HiriaLadymunaFset01_attack_10.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_27,HdarklightDarkknightMset01_palette,applied,61,52,59,50,1,1,60,51,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_27.png
battle_unit3,HiriaLadymunaFset01,weakdead,HiriaLadymunaFset01_weakdead_0,HiriaLadymunaFset01_palette,applied,33,36,31,34,1,1,32,35,Sprites/Pixel/battle_unit3/HiriaLadymunaFset01/HiriaLadymunaFset01_weakdead_0.png
battle_unit3,HcrimsonlavierF3set01,plot28,HcrimsonlavierF3set01_plot28_2,HcrimsonlavierF3set01_palette,applied,55,56,53,54,1,1,54,55,Sprites/Pixel/battle_unit3/HcrimsonlavierF3set01/HcrimsonlavierF3set01_plot28_2.png
battle_unit3,HcrimsonlavierF3set01,plot5,HcrimsonlavierF3set01_plot5_2,HcrimsonlavierF3set01_palette,applied,56,43,54,41,1,1,55,42,Sprites/Pixel/battle_unit3/HcrimsonlavierF3set01/HcrimsonlavierF3set01_plot5_2.png
battle_unit3,HdarklightDarkknightMset01,throw,HdarklightDarkknightMset01_throw_0,HdarklightDarkknightMset01_palette,applied,47,56,45,54,1,1,46,55,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_throw_0.png
battle_unit3,HdarklightTranquilloMset01,wait,HdarklightTranquilloMset01_wait_4,HdarklightTranquilloMset01_palette,applied,28,45,26,43,1,1,27,44,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_wait_4.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_4,HdarklightDarkknightMset01_palette,applied,76,53,74,51,1,1,75,52,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_4.png
battle_unit3,HdarklightTranquilloMset01,attack2,HdarklightTranquilloMset01_attack2_11,HdarklightTranquilloMset01_palette,applied,30,38,28,36,1,1,29,37,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_attack2_11.png
battle_unit3,HdarklightDarkknightMset01,wait,HdarklightDarkknightMset01_wait_3,HdarklightDarkknightMset01_palette,applied,40,62,38,60,1,1,39,61,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_wait_3.png
battle_unit3,HiriaLadymunaFset01,move,HiriaLadymunaFset01_move_0,HiriaLadymunaFset01_palette,applied,23,47,21,45,1,1,22,46,Sprites/Pixel/battle_unit3/HiriaLadymunaFset01/HiriaLadymunaFset01_move_0.png
battle_unit3,HdarklightDarkknightMset01,cast,HdarklightDarkknightMset01_cast_5,HdarklightDarkknightMset01_palette,applied,39,55,37,53,1,1,38,54,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_cast_5.png
battle_unit3,HdarklightDarkknightMset01,attack3-1,HdarklightDarkknightMset01_attack3-1_2,HdarklightDarkknightMset01_palette,applied,57,62,55,60,1,1,56,61,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_attack3-1_2.png
battle_unit3,HdarklightTranquilloMset01,attack,HdarklightTranquilloMset01_attack_3,HdarklightTranquilloMset01_palette,applied,38,38,36,36,1,1,37,37,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_attack_3.png
battle_unit3,HdarklightDarkknightMset01,move,HdarklightDarkknightMset01_move_4,HdarklightDarkknightMset01_palette,applied,50,67,48,65,1,1,49,66,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_move_4.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_13,HdarklightDarkknightMset01_palette,applied,64,62,62,60,1,1,63,61,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_13.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_31,HdarklightDarkknightMset01_palette,applied,45,57,43,55,1,1,44,56,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_31.png
battle_unit3,HdarklightDarkknightMset01,attack,HdarklightDarkknightMset01_attack_5,HdarklightDarkknightMset01_palette,applied,55,52,53,50,1,1,54,51,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_attack_5.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_60,HdarklightDarkknightMset01_palette,applied,90,63,88,61,1,1,89,62,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_60.png
battle_unit3,HdarklightTranquilloMset01,attack2,HdarklightTranquilloMset01_attack2_5,HdarklightTranquilloMset01_palette,applied,40,45,38,43,1,1,39,44,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_attack2_5.png
battle_unit3,HdarklightTranquilloMset01,crouch,HdarklightTranquilloMset01_crouch_0,HdarklightTranquilloMset01_palette,applied,33,37,31,35,1,1,32,36,Sprites/Pixel/battle_unit3/HdarklightTranquilloMset01/HdarklightTranquilloMset01_crouch_0.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_30,HdarklightDarkknightMset01_palette,applied,52,66,50,64,1,1,51,65,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_30.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_8,HdarklightDarkknightMset01_palette,applied,86,52,84,50,1,1,85,51,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_8.png
battle_unit3,HcrimsonsophiaF3set01,plot12,HcrimsonsophiaF3set01_plot12_3,HcrimsonsophiaF3set01_palette,applied,69,44,67,42,1,1,68,43,Sprites/Pixel/battle_unit3/HcrimsonsophiaF3set01/HcrimsonsophiaF3set01_plot12_3.png
battle_unit3,HcrimsonlavierF2set01,wait,HcrimsonlavierF2set01_wait_6,HcrimsonlavierF2set01_palette,applied,21,55,19,53,1,1,20,54,Sprites/Pixel/battle_unit3/HcrimsonlavierF2set01/HcrimsonlavierF2set01_wait_6.png
battle_unit3,HdarklightFernandoMset01,cast,HdarklightFernandoMset01_cast_0,HdarklightFernandoMset01_palette,applied,37,51,35,49,1,1,36,50,Sprites/Pixel/battle_unit3/HdarklightFernandoMset01/HdarklightFernandoMset01_cast_0.png
battle_unit3,HdarklightFernandoMset01,move,HdarklightFernandoMset01_move_6,HdarklightFernandoMset01_palette,applied,29,55,27,53,1,1,28,54,Sprites/Pixel/battle_unit3/HdarklightFernandoMset01/HdarklightFernandoMset01_move_6.png
battle_unit3,HcrimsonlavierF3set01,plot24,HcrimsonlavierF3set01_plot24_0,HcrimsonlavierF3set01_palette,applied,54,54,52,52,1,1,53,53,Sprites/Pixel/battle_unit3/HcrimsonlavierF3set01/HcrimsonlavierF3set01_plot24_0.png
battle_unit3,HcrimsonlavierF2set01,wait,HcrimsonlavierF2set01_wait_4,HcrimsonlavierF2set01_palette,applied,24,54,22,52,1,1,23,53,Sprites/Pixel/battle_unit3/HcrimsonlavierF2set01/HcrimsonlavierF2set01_wait_4.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_50,HdarklightDarkknightMset01_palette,applied,37,69,35,67,1,1,36,68,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_50.png
battle_unit3,HdarklightDarkknightMset01,Exskill,HdarklightDarkknightMset01_Exskill_35,HdarklightDarkknightMset01_palette,applied,46,70,44,68,1,1,45,69,Sprites/Pixel/battle_unit3/HdarklightDarkknightMset01/HdarklightDarkknightMset01_Exskill_35.png
