group,bundle,texture,width,height,trim_width,trim_height,path
card_small,icon_card_small1,card_papalcrossbowmset01,176,136,164,106,Sprites/Pixel/card_small/icon_card_small1/card_papalcrossbowmset01.png
card_small,icon_card_small1,card_knightspriestfset01,176,136,138,108,Sprites/Pixel/card_small/icon_card_small1/card_knightspriestfset01.png
card_small,icon_card_small1,card_banditguardianmset01,176,136,86,107,Sprites/Pixel/card_small/icon_card_small1/card_banditguardianmset01.png
card_small,icon_card_small1,card_hiriasprincemset01,176,136,95,108,Sprites/Pixel/card_small/icon_card_small1/card_hiriasprincemset01.png
card_small,icon_card_small1,card_darklightlancermset01,176,136,119,91,Sprites/Pixel/card_small/icon_card_small1/card_darklightlancermset01.png
card_small,icon_card_small1,card_banditberserkerfset01,176,136,146,108,Sprites/Pixel/card_small/icon_card_small1/card_banditberserkerfset01.png
card_small,icon_card_small1,card_darklightassassinmset01,176,136,108,108,Sprites/Pixel/card_small/icon_card_small1/card_darklightassassinmset01.png
card_small,icon_card_small1,card_hplayersisterlavierfset01,176,136,149,132,Sprites/Pixel/card_small/icon_card_small1/card_hplayersisterlavierfset01.png
card_small,icon_card_small1,card_banditlancermset01,176,136,103,106,Sprites/Pixel/card_small/icon_card_small1/card_banditlancermset01.png
card_small,icon_card_small1,card_hvilderdancerfset01,176,136,148,116,Sprites/Pixel/card_small/icon_card_small1/card_hvilderdancerfset01.png
card_small,icon_card_small1,card_mercenaryguardianmset01,176,136,97,106,Sprites/Pixel/card_small/icon_card_small1/card_mercenaryguardianmset01.png
card_small,icon_card_small1,card_banditcrossbowmset01,176,136,121,108,Sprites/Pixel/card_small/icon_card_small1/card_banditcrossbowmset01.png
card_small,icon_card_small1,card_hiriacommandermset01,176,136,110,114,Sprites/Pixel/card_small/icon_card_small1/card_hiriacommandermset01.png
card_small,icon_card_small1,card_hknightsoldknightmset01,176,136,147,108,Sprites/Pixel/card_small/icon_card_small1/card_hknightsoldknightmset01.png
card_small,icon_card_small1,card_darklightfirewizzardmset01,176,136,173,106,Sprites/Pixel/card_small/icon_card_small1/card_darklightfirewizzardmset01.png
card_small,icon_card_small1,card_hpapalcommandermset01,176,136,146,136,Sprites/Pixel/card_small/icon_card_small1/card_hpapalcommandermset01.png
card_small,icon_card_small1,card_hluciayoungcolonelmset01,176,136,114,108,Sprites/Pixel/card_small/icon_card_small1/card_hluciayoungcolonelmset01.png
card_small,icon_card_small1,card_hiriafprincemset01,176,136,146,108,Sprites/Pixel/card_small/icon_card_small1/card_hiriafprincemset01.png
card_small,icon_card_small1,card_crimsonpriestfset01,176,136,84,111,Sprites/Pixel/card_small/icon_card_small1/card_crimsonpriestfset01.png
card_small,icon_card_small1,card_hpoliceleaderfset01,176,136,170,136,Sprites/Pixel/card_small/icon_card_small1/card_hpoliceleaderfset01.png
card_small,icon_card_small2,card_solomonguardianmset01,176,136,91,136,Sprites/Pixel/card_small/icon_card_small2/card_solomonguardianmset01.png
card_small,icon_card_small2,card_uahlongearsfset01,176,136,94,102,Sprites/Pixel/card_small/icon_card_small2/card_uahlongearsfset01.png
card_small,icon_card_small2,card_hknightshorsefset01,176,136,159,114,Sprites/Pixel/card_small/icon_card_small2/card_hknightshorsefset01.png
card_small,icon_card_small2,card_hknightsknightparsifalmset01,176,136,175,116,Sprites/Pixel/card_small/icon_card_small2/card_hknightsknightparsifalmset01.png
card_small,icon_card_small2,card_hplayermercenarygirlf3set01,176,136,103,111,Sprites/Pixel/card_small/icon_card_small2/card_hplayermercenarygirlf3set01.png
card_small,icon_card_small2,card_hsolomonpremiermset01,176,136,126,108,Sprites/Pixel/card_small/icon_card_small2/card_hsolomonpremiermset01.png
card_small,icon_card_small2,card_hknightsknightyserindefset01,176,136,134,111,Sprites/Pixel/card_small/icon_card_small2/card_hknightsknightyserindefset01.png
card_small,icon_card_small2,card_hpapallegendarywitchfset01,176,136,140,114,Sprites/Pixel/card_small/icon_card_small2/card_hpapallegendarywitchfset01.png
card_small,icon_card_small2,card_solomonberserkermset01,176,136,89,108,Sprites/Pixel/card_small/icon_card_small2/card_solomonberserkermset01.png
card_small,icon_card_small2,card_vilderarcherfset01,176,136,85,111,Sprites/Pixel/card_small/icon_card_small2/card_vilderarcherfset01.png
card_small,icon_card_small2,card_secretcat_shock,176,136,176,136,Sprites/Pixel/card_small/icon_card_small2/card_secretcat_shock.png
card_small,icon_card_small2,card_uwhgmset01,176,136,70,116,Sprites/Pixel/card_small/icon_card_small2/card_uwhgmset01.png
card_small,icon_card_small2,card_uwhcfset01,176,136,61,108,Sprites/Pixel/card_small/icon_card_small2/card_uwhcfset01.png
card_small,icon_card_small2,card_hsolomonmissyefset01,176,136,90,105,Sprites/Pixel/card_small/icon_card_small2/card_hsolomonmissyefset01.png
card_small,icon_card_small2,card_hplayermercenaryboym2set01,176,136,139,107,Sprites/Pixel/card_small/icon_card_small2/card_hplayermercenaryboym2set01.png
card_small,icon_card_small2,card_hknightskingcamelotmset01,176,136,172,116,Sprites/Pixel/card_small/icon_card_small2/card_hknightskingcamelotmset01.png
card_small,icon_card_small2,card_hvilderjokerfset01,176,136,74,112,Sprites/Pixel/card_small/icon_card_small2/card_hvilderjokerfset01.png
card_small,icon_card_small2,card_hirialadymunaf2set01,176,136,91,108,Sprites/Pixel/card_small/icon_card_small2/card_hirialadymunaf2set01.png
card_small,icon_card_small2,card_hcrimsonsfathermset01,176,136,134,110,Sprites/Pixel/card_small/icon_card_small2/card_hcrimsonsfathermset01.png
card_small,icon_card_small2,card_hsolomonladypresidentfset01,176,136,51,108,Sprites/Pixel/card_small/icon_card_small2/card_hsolomonladypresidentfset01.png
card_small,icon_card_small2,card_vilderdancerfset01,176,136,131,118,Sprites/Pixel/card_small/icon_card_small2/card_vilderdancerfset01.png
card_small,icon_card_small2,card_solomonblademset01,176,136,79,108,Sprites/Pixel/card_small/icon_card_small2/card_solomonblademset01.png
card_small,icon_card_small2,card_policepriestfset01,176,136,86,107,Sprites/Pixel/card_small/icon_card_small2/card_policepriestfset01.png
card_small,icon_card_small2,card_uahdeepfryermset01,176,136,82,99,Sprites/Pixel/card_small/icon_card_small2/card_uahdeepfryermset01.png
card_small,icon_card_small2,card_vilderassassinmset01,176,136,116,113,Sprites/Pixel/card_small/icon_card_small2/card_vilderassassinmset01.png
card_small,icon_card_small2,card_hpapalswampwitchfset01,176,136,92,120,Sprites/Pixel/card_small/icon_card_small2/card_hpapalswampwitchfset01.png
card_small,icon_card_small2,card_hpapalajudgerfset01,176,136,128,109,Sprites/Pixel/card_small/icon_card_small2/card_hpapalajudgerfset01.png
card_small,icon_card_small2,card_hknightsdeadbirdfset01,176,136,132,108,Sprites/Pixel/card_small/icon_card_small2/card_hknightsdeadbirdfset01.png
card_small,icon_card_small2,card_uahshorthairfset01,176,136,48,108,Sprites/Pixel/card_small/icon_card_small2/card_uahshorthairfset01.png
card_small,icon_card_small2,card_uwhtfset01,176,136,72,107,Sprites/Pixel/card_small/icon_card_small2/card_uwhtfset01.png
card_small,icon_card_small2,card_hluciarabbitricofset01,176,136,100,98,Sprites/Pixel/card_small/icon_card_small2/card_hluciarabbitricofset01.png
card_small,icon_card_small2,card_hluciaaugurfdeerfset01,176,136,118,121,Sprites/Pixel/card_small/icon_card_small2/card_hluciaaugurfdeerfset01.png
card_small,icon_card_small2,card_hiriaprincessguardfset01,176,136,122,107,Sprites/Pixel/card_small/icon_card_small2/card_hiriaprincessguardfset01.png
card_small,icon_card_small2,card_solomondarkwizzardfset01,176,136,150,107,Sprites/Pixel/card_small/icon_card_small2/card_solomondarkwizzardfset01.png
card_small,icon_card_small2,card_hpapalwitchunterfset01,176,136,113,107,Sprites/Pixel/card_small/icon_card_small2/card_hpapalwitchunterfset01.png
card_small,icon_card_small2,card_solomondancerfset01,176,136,126,136,Sprites/Pixel/card_small/icon_card_small2/card_solomondancerfset01.png
card_small,icon_card_small2,card_uwhyfset01,176,136,122,118,Sprites/Pixel/card_small/icon_card_small2/card_uwhyfset01.png
card_small,icon_card_small2,card_hsolomonkinghashamset01,176,136,151,120,Sprites/Pixel/card_small/icon_card_small2/card_hsolomonkinghashamset01.png
card_small,icon_card_small2,card_solomonassassinfset01,176,136,85,107,Sprites/Pixel/card_small/icon_card_small2/card_solomonassassinfset01.png
card_small,icon_card_small2,card_hpapalteameteormset01,176,136,103,114,Sprites/Pixel/card_small/icon_card_small2/card_hpapalteameteormset01.png
card_small,icon_card_small2,card_hpolicetwinsf2set01,176,136,107,121,Sprites/Pixel/card_small/icon_card_small2/card_hpolicetwinsf2set01.png
card_small,icon_card_small2,card_hvildermusicianmset01,176,136,120,114,Sprites/Pixel/card_small/icon_card_small2/card_hvildermusicianmset01.png
unit_piece,icon_unit_piece1,unit_piece_light_ssr,320,320,268,287,Sprites/Pixel/unit_piece/icon_unit_piece1/unit_piece_light_ssr.png
unit_piece,icon_unit_piece1,unit_piece_r,320,320,253,270,Sprites/Pixel/unit_piece/icon_unit_piece1/unit_piece_r.png
unit_piece,icon_unit_piece1,unit_piece_sr,320,320,253,270,Sprites/Pixel/unit_piece/icon_unit_piece1/unit_piece_sr.png
unit_piece,icon_unit_piece1,unit_piece_light_n,320,320,268,290,Sprites/Pixel/unit_piece/icon_unit_piece1/unit_piece_light_n.png
unit_piece,icon_unit_piece1,unit_piece_light_r,320,320,268,287,Sprites/Pixel/unit_piece/icon_unit_piece1/unit_piece_light_r.png
unit_piece,icon_unit_piece1,unit_piece_ssr,320,320,253,271,Sprites/Pixel/unit_piece/icon_unit_piece1/unit_piece_ssr.png
unit_piece,icon_unit_piece1,unit_piece_n,320,320,253,270,Sprites/Pixel/unit_piece/icon_unit_piece1/unit_piece_n.png
unit_piece,icon_unit_piece1,unit_piece_light_sr,320,320,268,290,Sprites/Pixel/unit_piece/icon_unit_piece1/unit_piece_light_sr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_spell_sr,128,128,100,104,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_spell_sr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_strength_sr,128,128,95,108,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_strength_sr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_berserker_r,128,128,113,99,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_berserker_r.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_berserker_n,128,128,113,99,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_berserker_n.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_dexterity_sr,128,128,85,103,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_dexterity_sr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_warlock_ssr,128,128,112,99,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_warlock_ssr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_spearmen_r,128,128,111,104,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_spearmen_r.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_shooter_sr,128,128,111,104,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_shooter_sr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_spell_ssr,128,128,100,104,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_spell_ssr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_dexterity_n,128,128,85,103,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_dexterity_n.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_spearmen_n,128,128,111,104,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_spearmen_n.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_strength_ssr,128,128,95,108,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_strength_ssr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_dexterity_r,128,128,85,103,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_dexterity_r.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_warlock_n,128,128,112,99,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_warlock_n.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_warlock_sr,128,128,112,99,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_warlock_sr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_strength_r,128,128,95,108,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_strength_r.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_spell_n,128,128,100,104,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_spell_n.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_berserker_sr,128,128,113,99,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_berserker_sr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_spell_r,128,128,100,104,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_spell_r.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_spearmen_ssr,128,128,111,104,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_spearmen_ssr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_shooter_n,128,128,111,104,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_shooter_n.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_swordsman_ssr,128,128,111,111,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_swordsman_ssr.png
unit_rank_material,icon_unit_rank_material1,unit_rank_material_swordsman_sr,128,128,111,111,Sprites/Pixel/unit_rank_material/icon_unit_rank_material1/unit_rank_material_swordsman_sr.png
